config_id,acetylation_level,unloading_rate,loading_constant,rg_mean,rg_stddev,msd_alpha,msd_beta
33,0.07,0.012154190641725722,0.031203009868706416,5.262829303741455,5.262829303741455,0.5755005837251935,1.6198829870196323
31,0.865,0.19640882885483493,0.00435770154922465,11.671409606933594,11.671409606933594,0.5902040422235718,2.335100763651749
32,0.5975,0.14037063867678246,0.01679470439957082,7.493602752685547,7.493602752685547,0.5822352429226885,2.076721229892303
34,0.345,0.033762699412639846,0.0014278328598627671,6.9536895751953125,6.9536895751953125,0.5700415846742084,1.8909772546664978
35,0.0075,0.6802177220477178,0.06960492179569105,4.926671028137207,4.926671028137207,0.56823152987091,1.5693126656413459
36,0.025,0.11816655888075892,0.0015104304005080333,4.818149089813232,4.818149089813232,0.5518627452860291,1.5127121936750474
37,0.055,0.3569569878748708,0.011333030811317077,5.049405097961426,5.049405097961426,0.5599581523285074,1.5455345592139096
38,0.0775,0.09523526575028059,0.05643818572211277,6.985898017883301,6.985898017883301,0.5767305289127735,1.6701016434294744
3,0.52,0.3814686203681988,0.05210697509403618,7.369601249694824,7.369601249694824,0.5836035185296791,2.007321160825991
39,0.38,0.4787651140329477,0.005469933224561559,6.44638204574585,6.44638204574585,0.5783903091978266,1.9114309795962925
