config_id,association_valency,association_constant,association_lifetime,rg,msd_alpha,pair_msd_alpha
77,1,6.36258569075912,2.275254649288126,6.871708869934082,0.651180324968652,0.6561299151577581
79,1,91.30389090331498,2.2465898615275406,8.031607627868652,0.6537927827515552,0.6564431886932575
81,4,55.886594693558074,0.3630492021338446,2.951061964035034,0.4973330953075993,0.503674543167981
82,3,1.5862125370901838,5.103595186986946,5.266866207122803,0.5987522095722636,0.6049202204372652
83,7,18.000236081819555,0.11058366986452917,2.5503089427948,0.5881179353206323,0.5912485581597212
84,8,39.778565116955114,0.17043500499506858,2.479250907897949,0.5237169183642659,0.5248546975915696
85,5,1.8485921666906453,1.100857376480304,2.910048007965088,0.462640153920549,0.46827306487676795
86,6,1.6990990290293515,0.2036480583246433,2.75457763671875,0.5754346130705204,0.5785548980816408
88,5,13.083124439818647,7.816369984515311,2.860900640487671,0.3845280555706758,0.3861970286344888
87,1,1.21505294950453,0.2579119596733675,8.383055686950684,0.6628883732440118,0.6679623271232701
89,10,66.02407946532975,0.12134141747380496,2.3583757877349854,0.545413860188868,0.5506652845257942
8,7,4.289368904218738,1.9091796786732045,2.6144838333129883,0.3583697797533984,0.3640997089188131
90,10,20.45143232203921,2.6589814345900065,2.3741562366485596,0.2828331092555012,0.2808758037257208
91,8,19.06700144962774,0.5557743839421546,2.4935169219970703,0.4078855341226985,0.40352308131077586
